timestamp,heel_left,heel_left,heel_left,heel_right,heel_right,heel_right,metacarpal_right,metacarpal_right,metacarpal_right,big_toe_point,big_toe_point,big_toe_point,pinky_toe_point,pinky_toe_point,pinky_toe_point,metacarpal_left,metacarpal_left,metacarpal_left
timestamp,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
2025-12-24 14:56:47.036,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.037,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.042,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.045,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.056,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.058,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.068,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.068,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.078,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.080,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.090,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.093,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.099,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.105,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.113,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.118,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.122,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.139,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.139,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.139,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.139,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.161,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.163,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.175,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.176,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.177,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.180,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.194,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.194,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.207,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.209,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.217,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.217,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.224,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.229,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.245,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.246,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.252,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.261,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.261,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.270,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.271,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.280,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.283,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.296,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.299,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.306,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.306,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.318,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.321,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.335,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.336,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.340,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.342,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.355,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.355,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.371,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.372,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.375,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.379,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.388,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.390,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.402,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.407,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.413,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.416,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.423,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.437,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.438,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.439,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.444,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.456,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.456,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.474,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.475,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.483,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.483,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.494,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.495,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.499,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.504,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.524,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.524,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.525,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.527,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.538,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.538,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.550,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.550,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.562,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.573,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.576,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.576,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.595,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.595,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.604,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.604,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.608,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.611,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.618,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.627,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.632,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.637,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.646,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.649,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.655,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.668,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.673,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.682,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.682,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.688,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.691,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.700,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.712,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.716,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.716,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.721,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.731,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.738,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.738,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.751,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.757,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.760,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
2025-12-24 14:56:47.761,0.24929,-0.60320,0.66144,0.30512,-0.64544,0.66144,0.20304,-0.80521,0.66144,0.17372,-0.84397,0.66144,0.10701,-0.76640,0.66144,0.12330,-0.74487,0.66144
